paper id,year,paper type,paper title,author number,abstract,session title,sub unit
2015-0015,2015,Paper Session,A Rubric for Transcultural Visual Media Production,1,"The purpose of this project was to create a rubric from which researchers and filmmakers can begin producing media different from the existing English language, jargon-laden, instructional videos currently in use in the American healthcare industry. From this rubric, one video detailing a clinic visit was produced, screened for a diverse audience and evaluated for its efficacy. This video utilized only images to convey information in an attempt to circumvent the confusion that may result while viewing media in a foreign language. The details of the video’s screening and feedback sessions are included in a separate paper. This paper focuses on the video production rubric and the visual communication theories that provided its framework. The overarching strategy behind this production guide was to create media that was more comprehensible to a culturally diverse viewership by excluding the use of some representations (such as verbal or written language, symbols, graphs or diagrams) because their meanings are arbitrary and culturally assigned. Instead, this rubric recommends presenting procedures in as direct and uncomplicated a manner as possible. To reduce the tedium of such a straightforward approach, the resultant video was structured as a narrative involving characters that model appropriate and inappropriate behavior, allowing for the occasional opportunity for physical comedy. This paper lists each of the formal filmmaking strategies considered in this rubric (shot composition, editing, mise-en-scène, representation, and casting) and details the workability of these tactics during a film shoot.",Advances in Visual Communication Studies: New Challenges and New Frameworks,Visual Communication Studies
2015-0016,2015,Paper Session,"Manovich, Movies, and Montage",1,"One of new media theory’s leading lights is Lev Manovich. Part philosopher, part provocateur, he sets the parameters for the definition of new media objects and, curiously (likely by design) he finds the core of such objects—the database—present in a media artifact some 85 years old, Vertov’s The Man with a Movie Camera. New media objects serve to destroy narrative, he claims. However this paper demonstrates that a hybridized form, involving the core components of new media, came to life in the early 19th Century with supporting claims from Krauss, Benjamin, Crary, and Baudry regarding vision, agency, possibility and narrative.",Advances in Visual Communication Studies: New Challenges and New Frameworks,Visual Communication Studies
2015-0017,2015,Paper Session,Rethinking Balance and Impartiality in Journalism? A Case Study How the BBC Attempted and Failed to Change the Paradigm,5,"This paper revisits the concepts of balance and impartiality in journalism, in the context of a large-scale content analysis of sourcing patterns in BBC news programming on radio, television and online in 2007 and 2012. Impartiality is the cornerstone of principles of public service broadcasting at the BBC and other broadcasters modeled on it. However, the paper suggests that in the case of the BBC, it is principally put into practice through juxtaposing the positions of the two main political parties – Conservative and Labour. This is the case despite the news organization’s commitment to representing a broader range of opinion. These findings are explored through an examination of BBC coverage of three contentious issues - immigration, religion and Britain’s relationship to Europe.",Covering Politics: Perspectives on Political News Around the World,Journalism Studies
2015-0018,2015,Paper Session,The Mediatization of Second-Order Elections and Party Launches: UK Television News Reporting of the 2014 EU Campaign,2,"Using the UK a case study to explore the degree to which news about a second order election is mediatized, this comparative content analysis examines UK television news coverage of the 2014 EU elections. Evidence of mediatization was stronger on the most commercially driven bulletins – far higher than typically found in first order elections – with an overwhelming emphasis on the game frame and a more interpretive approach in live and edited formats than the most public service orientated broadcaster (e.g. BBC). However, in more qualitative analysis we found the BBC – notably in its use of vox pops – pursued a more mediaitzed approach than at first glance. Developing a close-textual analysis of how broadcasters reported party campaign launches – representing what we call key “mediatized moments” – we argue a more qualitative approach to assessing the tug of war between media and political logics can complement comparative quantitative studies about mediatized politics.",Covering Politics: Perspectives on Political News Around the World,Journalism Studies
2015-0019,2015,Paper Session,How Poll-Driven Is Contemporary News About American Politics? Results From Two Content Analyses,1,"Despite the prominence of quantitative surveys in U.S. political reporting, little data has been collected concerning changes in their use over time. This study aims to document these trends and consider their effects on news content and American politics. Using decades of archived television transcripts and print and online articles, two types of content analyses are performed identifying (1) aggregate polling references using computer-aided methods, and (2) the kinds of polls mentioned and their sponsors using a hand-coded subset of New York Times articles over three election years (1984, 1996, and 2012). In contrast to claims that news has become increasingly poll-driven, results indicate surprising consistency over time and a decline in pure horse-race polling relative to surveys about policy issues and approval ratings. Findings also indicate growing sophistication in the treatment of polls in The Times, although the generalizeability of these findings across news outlets is also considered.",Covering Politics: Perspectives on Political News Around the World,Journalism Studies
2015-0020,2015,Paper Session,Issue Ownership Versus Issue Convergence: Predicting the 1998-2012 Dutch Elections Using Issue Saliency and Issue Positions,2,"Do parties win when journalists report on their owned issues or when parties converge on dominant campaign issues in the media? We examine this question for Dutch parliamentary election campaigns between 1998 and 2012 on the basis of content analysis and survey data. Convergence on dominant issues in the media increases a party's electoral support indeed, especially in combination with diverging issue positions. In line with issue ownership theory, a party wins at the elections if it succeeds in getting more media attention for its issue positions than its competitors on issues that receive more media attention than in the previous campaign. However, holding on to issue positions on owned issues may pay off less than when strategically altering issue positions to attract voters.",Covering Politics: Perspectives on Political News Around the World,Journalism Studies
2015-0021,2015,Paper Session,Who Gets Covered? Ideological Extremity and News Coverage of Members of the U.S. Congress,2,Are ideological extremists covered more than moderates by the media? We combine a measure of members of Congress’ ideological extremity with a content analysis of how often lawmakers appear in the New York Times from the 103rd to the 112th Congresses. We show that ideologically extremity is positively related to political news coverage for members of the House of Representatives. Ideological extremity is not related to the likelihood of coverage for senators. We consider our findings’ implications in light of evidence that polarized political environments affect whether individuals respond to strong frames or to frames offered by their own party.,Covering Politics: Perspectives on Political News Around the World,Journalism Studies
2016-0000,2016,Paper Session,Trading Password for Chocolate? Reciprocity Increases the Willingness to Communicate Personal Data,3,"Information security is a significant challenge for information and communication technologies (ICT). This includes withstanding attempts of social engineering aimed at manipulating people into divulging confidential information. However, many users are lacking awareness of the risks involved with, for example, password security. In a field survey that tested reciprocal behavior in social interactions, 1,208 participants were asked to reveal their personal password. More than one third of the participants shared their password with an unknown interviewer. In line with the social norm of reciprocity, people were more willing to do so when they received a small incentive (i.e., a piece of chocolate) before they were asked to reveal personal information. Elicitation was even more successful when the incentive was given right before asking for the password. The results, including moderating factors (e.g., age, gender), are discussed in the light of security awareness of ICT users and the mechanisms of psychological persuasion.",Framing and Logics Surveillance and Privacy,Communication and Technology
2016-0001,2016,Paper Session,Framing the Field of Online Self-Disclosure in Mainstream News Media,2,"The intensification of online self-disclosure, coupled with the ability to link personal information to those who disclose it, pose important questions regarding the benefits and risks associated with online self-disclosure. This study focuses on news media representations of issues regarding self-disclosure of personally identifiable information. Guided by analytic constructs from media framing theory it asks: What are the prevailing frames regarding personal information sharing, and how such framing facilitates critical debate on issues related to the risks and benefits associated with online self-disclosure. Articles that address these issues (n=609) published in the three top Israeli online newspapers were analyzed. Findings indicate that users are portrayed as players who lack agency and lose more than gain from online self-disclosure acts. We argue that no discourse has been constructed within which users are construed as agents who manage to promote their interests, and play a significant role in designing mechanisms for information sharing.",Framing and Logics Surveillance and Privacy,Communication and Technology
2016-0002,2016,Paper Session,"Between the ""Right to be Forgotten"" and the “Celebrity Hack” Press Coverage on Digital Privacy",3,"As digital media transmit and process an increasing amount of private information including content of personal exchanges, photos, location data, and measures of body functions, both individuals and institutions seek to accommodate beneficial uses of these technologies with the protection of privacy. These efforts are influenced by “accompanying discourses”, or mass mediated “meta-communication”.
This article investigates through a content analysis how the German press has represented the question of privacy in the internet era over ten months until February 2015. The period included several major news events such as the European Court of Justice ruling on the “Right to be Forgotten” and the “Celebrity Hack” on iCloud accounts. Findings show that these events marked not only the media awareness of privacy, but also the level of privacy perceived at a given time. As with other controversial subjects such as climate change, media inherent factors play an important role as well.",Framing and Logics Surveillance and Privacy,Communication and Technology
2016-0003,2016,Paper Session,The Logic of Connective Surveillance: Distributed Social Movements and the Role of Centralized Communication Infrastructures,1,"This article synthesizes a social movement theory (connective action) and a surveillance theory (surveillant assemblage) in order to advance a new theory: connective surveillance. The logic of connective surveillance is constituted by a collection of strategies by which distributed social movements may be proactively and efficiently monitored by exploiting the latent surveillance capacities of centralized digital communications networks. These strategies dramatically reduce the costs of surveillance, enable monitoring of entire populations, and facilitate retroactive surveillance of networks and individuals. The theory is applied to a case study of online protests against police violence in the United States, revealing that over 90% of more than 6,000 protest-related webpages are surveilled by U.S. companies with known ties to the NSA.",Framing and Logics Surveillance and Privacy,Communication and Technology
2016-0004,2016,Paper Session,How the Language Style of Small Claims Court Judges Does Ideological Work,2,"Small claims courts were created to help ordinary people settle small disputes quickly and cheaply. To make non-lawyer folks feel comfortable, small claims trials were designed to relax legal rules and be relatively informal. A consequence of the justice system’s commitment to informality is that small claims trials exhibit significant variation. A small claims trial in Court A with Judge X can be quite different from a trial in Court B with Judge Y. After overviewing the different ways language/discourse styles and ideology have been conceptualized, we provide background on small claims court and describe the data. The centerpiece of this paper is an analysis of three cases taken from judges in different small claims courts. We show that judges vary in how they: (1) open a trial and frame what they will be doing, (2) announce and justify their decision, and (3) question litigants and solicit their stories. In concluding, we suggest how the style manifested by a judge accomplishes ideological work, instantiating different understanding of justice and what a reasonable relationship between ordinary disputants and the state should be.","Language Use in Small Claims Court, Public Meetings, Consultations for Over-the-Counter Medicines, and Health Information Consumers' Online Comments",Language & Social Interaction
2016-0005,2016,Paper Session,“To Be the City on the Hill”: Community Identity in Energy System Transformation,2,"The sustainable transition of energy systems (Araújo, 2014) can be viewed as a matter of infrastructure; however, energy infrastructure is deeply embedded in larger socio-technical contexts (Goldthau, 2014). Taking a discursive approach to energy system transformation highlights the importance of understanding how communication and discourse contribute to shifts in policy, culture, and norms. Using Cultural Discourse Analysis (CuDA) (Carbaugh, 2007), we identify cultural discourses of community identity and analyze how they are leveraged within public participation at city council meetings regarding municipalization, examining how Boulder’s “progressive” “commitments” to be an “innovative” “leader” are manifested in citizens’ testimonies in support and opposition of forming a municipal utility. Following the contours of these cultural discourses can provide insight into energy system transformation, interactional dynamics of public meetings, and design of culturally-appropriate public meetings.","Language Use in Small Claims Court, Public Meetings, Consultations for Over-the-Counter Medicines, and Health Information Consumers' Online Comments",Language & Social Interaction
2016-0006,2016,Paper Session,Selling and Caring in Consultations for Over-the-Counter Medicines: Exploring Tension in the Pharmacist–Client Interaction as the Dynamics of Frames of Communication,1,"Ambivalencies related to pharmacy practice as well pharmacist–client relationships, have been brought out in previous studies on pharmacy practice. Especially, it is discussed a tension between autonomy and dependency which is sharply stressed in consultations for over-the-counter medicines and gendered from the ideologies of consuming and pharmaceutical care prevailing in the field of western health care. The aim of the study is to make explicit how tension is displayed and managed in interaction by looking at shifts, changes and confrontations in the pharmacist’s and client’s orientation to the task, interaction and to each other. Based on the analysis of audio-taped pharmacist–client interaction the study identifies five types of communication frames: a commodity service frame, an instruction frame, an advising frame, a medical interview frame and a personal frame.
Theoretically, the study connects the general framework of the relational dialectics and the concepts of interactive frames, alignment and positioning","Language Use in Small Claims Court, Public Meetings, Consultations for Over-the-Counter Medicines, and Health Information Consumers' Online Comments",Language & Social Interaction
2016-0007,2016,Paper Session,Language of Uncertainty: The Expression of Decisional Conflict Related to Skin Cancer Prevention Recommendations,2,"User-generated information on the Internet provides opportunities for monitoring of health information consumer attitudes. For example, information about cancer prevention may cause decisional conflict. Yet, posts and conversations shared by health information consumers online, in unstandardized format, are not readily actionable for interpretation and decision-making. This study extends prior research on the use of natural language as a predictor of consumer attitudes and provides a link to the decision-making by evaluating the predictive role of uncertainty indicators expressed in natural language. Analyzed data included free-text comments and structured scale responses related to information about skin cancer prevention options. The study identified natural-language indicators of uncertainty and showed that it can serve as a predictor of decisional conflict. The natural indicators of uncertainty reported here can be used to facilitate the monitoring of health consumer perceptions about cancer prevention recommendations and can inform communication campaign planning and evaluation.","Language Use in Small Claims Court, Public Meetings, Consultations for Over-the-Counter Medicines, and Health Information Consumers' Online Comments",Language & Social Interaction
2016-0008,2016,Paper Session,"Building Relationships Through Dialogic Communication: Organizations, Stakeholders, and Computer-Mediated Communication",4,Dialogic communication between organizations and stakeholders is important in public relations. Research shows that organizations have been reluctant to engage stakeholders through interactive web sites and social media. Scant direction exists as to how organizations can do so. This review draws on interpersonal online communication theories to propose communication strategies with which to enhance dialogic communication online.,The Power of Dialogue in Public Relations,Public Relations
2016-0009,2016,Paper Session,"Strategic Rhetoric, Dialogue, and the Long Now",2,"Rhetorical principles have influenced strategic communication for thousands of years. And yet, the study of rhetoric as a discipline, and as an instrument of strategic communication, has remained essentially in the hands of theorists and critics; the importance overshadowed by short-term, profit-driven thinking. Consequently, the powerful roles that dialogue and rhetoric can potentially play in constructing future-oriented messages have been largely overlooked. Using The Long Now as a case study, this article argues that integrating dialogue and rhetoric into strategic planning allows public relations professionals to develop compelling visions, long-term and sustainable relationships, and shift the focus from short-term gain to more future-oriented messaging. This paper places the concepts of rhetoric and dialogue into a strategic communication framework and providing specific suggestions how rhetoric and dialogue can be used more beneficially by organizations, and society at large.",The Power of Dialogue in Public Relations,Public Relations
2016-0010,2016,Paper Session,Dump the Dialogue? Constraints and Challenges in the Implementation of Kent and Taylor’s Dialogic Principles in Public Relations Practice,1,"This paper considers the relevance of Kent and Taylor’s (2002) principles to the contemporary practice of dialogue in public relations. The research concludes that the achievement of communication that demonstrates these principles is challenged and constrained by situational forces. As a result, the combination of participants’ attitudes to each other and to the process of dialogue required to operationalize the principles is unattainable in practice. The principles are positioned as the basis of a normative model, and the paper concludes with a call to develop pragmatic models of dialogue in public relations more connected to the lived experiences of practitioners.",The Power of Dialogue in Public Relations,Public Relations
2016-0011,2016,Paper Session,Between “Challengers and Powerholders”: Framing of Issues Through Dynamic Discursive Processes in a Digital Arena,2,"This study explores how the selection of discursive and interactive processes generates specific framings of an issue to advocate opposite positions and to represent a struggle of power between parties with their own agendas. This paper draws from literature on public relations framing, issue arenas and multimodal discourse and reports detailed explorations of qualitative data retrieved from two websites, Protect Mauna Kea and Maunakea and TMT, which frame the Thirty Meter Telescope’s construction on Mauna Kea Mountain in Hawaii from alternative perspectives. The empirical evidence suggests that by connecting the respective issue and related issues to specific concerns, values and beliefs in novel ways, the challengers and powerholders (Steinberg, 1998) attempt to monitor the way in which the issue is understood by existing and potentially supporting groups. The findings also illustrate how the qualitative methodological approach characteristic of discourse analysis can be employed in order to reveal dynamic framing strategies.",The Power of Dialogue in Public Relations,Public Relations
2016-0012,2016,Paper Session,Building Bridges: Scaffolding the Public Relations Writing Curriculum,2,"Public relations graduates are expected to be proficient at writing yet industry professionals often argue graduates lack basic writing skills. By contrast, journalism graduates do not generate the same criticisms. Using a pedagogical framework of student attainment, this study investigates public relations and journalism writing courses across 30 university courses. Findings suggest significant pedagogical differences between how journalism and public relations teach and assess writing in their courses. A new bridging curriculum model/framework for public relations writing courses is proposed to support students to develop their writing skills in limited genres using authentic assessment. Strategic considerations should be covered in more advanced courses once the basic skills of public relations writing have been mastered.",The Power of Dialogue in Public Relations,Public Relations
2016-0013,2016,Paper Session,CSR Communication in the Business-to-Business Context: An Exploratory Study,3,"In order for CSR to be effective, it requires sophisticated communication strategies. As most research about CSR has been performed in a consumer setting, the goal of this study was to gain an insight in the way in which business-to-business organizations communicate about their CSR initiatives. Qualitative interviews were conducted with CSR experts who work in or for business-to-business organizations. Participants (N = 16) were asked to elaborate on whether or not the same characteristics of CSR communication as described in business-to-consumer literature are relevant in their specific business-to-business context. According to the CSR experts, CSR is not about supporting social causes anymore. Therefore, supporting social causes that fit the organization, is not considered to be CSR anymore either. Rather, participants of this study suggest an integrated approach to CSR, which has come to be known as strategic CSR. Strategic CSR is designed for creating business value and positive social change, and it is embedded in everyday business culture and processes, so CSR initiatives should be designed and implemented at the strategic level. As a logical result, CSR communication is not seen by the participants as a disconnected communications topic. Practical and theoretical implications of the findings are discussed.",B.E.S.T.: Social Responsibility and Ethics in Communication Practice and Research,Organizational Communication
2016-0014,2016,Paper Session,Communicating CSR: Navigating the CSR-Luxury Paradox Online through a Discourse of Balance and Convergence,2,"While the notion of responsible luxury has garnered considerable attention, it has also been met with scathing criticism. This is aggravated by the notion of CSR-luxury paradox, which arises from the seemingly contradictory values between CSR and luxury. Employing theoretical frameworks in CSR communication and paradox management, this study aimed to examine how luxury brands employed linguistic and rhetorical devices to communicatively navigate the CSR-luxury paradox online. Qualitative content analysis using a linguistic approach conducted across 43 luxury brand websites revealed that the luxury sector employed active, long-term paradox management strategies to discursively navigate the CSR-luxury paradox online, showcasing sophisticated understanding of paradox management. Nevertheless, some brands lapsed into reactive short-term strategies such as repression and reaction-formation. This paper contributes to the emergent body of literature on CSR communication by luxury brands, while adding to a nuanced, interpretive approach to examining CSR communication and paradox management online.",B.E.S.T.: Social Responsibility and Ethics in Communication Practice and Research,Organizational Communication
2016-0015,2016,Paper Session,Stakeholder's Pressure Towards Measurability in CSR Reporting: A Cross-Cultural Analysis of Six Asian Countries,4,"This study examines the level of strategic management revealed by companies in their corporate social responsibility reporting. Six countries were included in this study: Australia, Malaysia, New Zealand, Thailand, the United Arab Emirates, and Qatar. Each of these countries faces different types of sustainability challenges, in light of cultural, environmental, legal and economic differences. The objective of this study is, therefore, to conduct a comparative study of the state of Corporate Social Responsibility (CSR) reporting by the top ranking companies to determine 1) whether variations exist in CSR performance; 2) the extent of variation if they exist; and 3) the variables that can help explain the existing variations.
The study finds that there are many ways in which corporate sustainability reporting can be further improved. Most companies are not using measurable and timely objectives despite engaging in many economic, environmental, and social sustainability initiatives.",B.E.S.T.: Social Responsibility and Ethics in Communication Practice and Research,Organizational Communication
2016-0016,2016,Paper Session,"Shifting Responsibility While Still Being ""Socially Responsible"": Food Waste and Power in a Supply Chain",2,"By examining corporate social responsibility (CSR) and power within the context of the food supply chain, this paper illustrates how an organization can simultaneously be engaging in behaviors that are deemed as CSR and corporate social irresponsibility in relation to the same topic. Specifically, this paper considers the powerful role of food retailers and how they may be considered to be legitimately engaging in socially responsible behaviors to lower in-store food waste, yet acting irresponsibly by implementing practices that ultimately contribute to higher levels of food waste elsewhere in the supply chain. In this sense, this paper argues that there is not a legitimacy gap between what the organization claims to be doing and what they are actually doing, but rather a legitimacy gap and a level of CSR ambivalence stemming from a strategic intent which see practices benefiting the organization at the expense of other stakeholders.",B.E.S.T.: Social Responsibility and Ethics in Communication Practice and Research,Organizational Communication
2016-0017,2016,Paper Session,Collaboration by Design: Stakeholder Engagement in GRI Sustainability Reporting Guidelines,1,"From the perspective of communication as constitutive, organization-stakeholder dialogue about CSR matters constitutes the main intersection of business-society relationship. Sustainability reporting has emerged as an important tool used by organizations and their stakeholders in the regulation of that intersection. This study examines the evolution of a de facto standard for such reporting, the Global Reporting Initiative Guidelines, from their inception in 2000 (GRI, 2000) to the current form (GRI, 2013), to show how the microfoundations of institutionalized stakeholder engagement have changed over time through this communication design product meant to address the exigencies of CSR and civil regulation. The premises visible in the preferred features of reporting put forth by the GRI are conceptualized as institutional messages that have helped shape sustainability reporting as a new genre of organizational communication. The study develops design’s consequentiality for institutionalization while showing how the GRI has significantly influenced organization-stakeholder collaboration worldwide.",B.E.S.T.: Social Responsibility and Ethics in Communication Practice and Research,Organizational Communication
2016-0018,2016,Paper Session,"""Did We Get It Right?"": Navigating Emergent Tensions in Assessing the Impact of Engaged Organizational Communication Scholarship",8,"In communication research there has been an increased interest in engaged scholarship (Barge & Dempsey, 2014). Although research on important aspects of engaged scholarship such as its tensional nature is progressing, there is a need to study how events external to engaged scholarly projects affect these projects. This paper addresses such questions by examining one engaged scholarship initiative’s locally-led Ebola prevention campaign in Liberia. Drawing on qualitative data that the research team collected as part of its campaign evaluation and the reflections of researchers, we articulate tensions in assessing impact: (1) urgency and continuity, (2) action and research, (3) empathy and distance, and (4) attribution and contribution. We complicate the challenge of assessing impact further by underscoring an overarching tension between (a) facilitating engaged scholarship that seeks to have immediate impact and (b) systematically and empirically demonstrating the impact of those efforts.",B.E.S.T.: Social Responsibility and Ethics in Communication Practice and Research,Organizational Communication
2016-0019,2016,Paper Session,Advertisers’ Ethics,4,"In this paper we present the results of a quantitative content analysis (n = 910) of two major advertising industry magazines from 1984 until 2013 and 30 subsequent qualitative interviews with advertising practitioners in businesses, media companies, and advertising agencies. Ethical problems addressed by advertising practitioners have significantly increased over the past 30 years, and digitalization plays an important role. Three central, ethics-challenging areas could be identified: (1) the moralization of the markets, (2) the automation of the business and (3) the rise of new entrants. The answers to the question, whether ethical concerns regarding privacy protection in times of digitalization gained relevance, are multifaceted: Every advertising practitioner recognized privacy issues as central—but there are downplay statement groups: (1) advertising does not define the rules, (2) what is legally right, is morally right and (3) the consumer preferences concerning privacy issues are paradox.",B.E.S.T.: Social Responsibility and Ethics in Communication Practice and Research,Organizational Communication
2016-0020,2016,Paper Session,"An Algorithm Wrote This? Psychological Responses to AI News Writers: Eeriness, Branding, and Credibility",2,"As advancements are made in robotics, artificial-intelligence (AI) agents are being employed in roles typically occupied by humans. This phenomenon is sweeping through journalism. This study focuses on AI-news writers and the psychological responses they elicit from readers. To advance theory in Communication and HCI our goal was to examine the effects of AI-news writers, determine what psychological mechanisms underlie those effects, and test if the theory Computers are Social Actors (CASA) extends to AI-writers. A 2 (writer: human vs. AI) x 2 (authority: low vs. high) x 3 (topic) between-subjects experiment revealed that (1) AI-writer as source affects credibility judgments, and the effects vary by message topic [human writer preferred in health news, AI-writer preferred in financial news]. (2) AI-writer induced eeriness was a significant mediator of writer trust and message quality in health news, and (3) supporting CASA predictions, authority cue effects were consistent for human and AI-writers.",Perceived Credibility Online,Communication and Technology
2016-0021,2016,Paper Session,"Readers' Perception of Computer-Written News: Credibility, Expertise, and Readability",4,"We conducted an online experiment to study people’s perception of automated computer-written news. Using a 2×2×2 design, we varied the article topic (sports, finance; within-subjects) and both the articles’ actual and declared source (human-written, computer-written; between subjects). 986 subjects rated two articles on credibility, readability, and journalistic expertise. Varying the declared source had small but consistent effects: subjects rated articles declared as human-written always more favorably, regardless of the actual source. Varying the actual source had larger effects: subjects rated computer-written articles as more credible and higher in journalistic expertise but less readable. Across topics, subjects’ perceptions did not differ. The results provide conservative estimates for the favorability of computer-written news, which will further increase over time, and endorse prior calls for establishing ethics of computer-written news.",Perceived Credibility Online,Communication and Technology
2016-0022,2016,Paper Session,Networks in the Eyes of the Beholder: The Influence of Cognitive Social Networks on Information Credibility Perception and Sharing Likelihood in Social Media,1,"Implicit in prior research is the assumption that any judgment about the credibility of information is made in an individualistic and socially isolated fashion. This assumption is no longer tenable in the social media environment wherein people are exposed to a great deal of information, which is selectively fed to them by others with whom they have relationships. The current study attempts to examine how the assessment of the credibility of information and the intentions to share information vary depending on the subjective perceptions of individuals regarding local online social networks, known as the cognitive social network. Between-subjects analysis based on a 2 (information source expertise) x 2 (cognitive network centrality) x 2 (cognitive network homophily) shows that the manner in which people assess and share information in the social media environment is partly a function of how they make sense of their personal networks.",Perceived Credibility Online,Communication and Technology
2016-0023,2016,Paper Session,Ranking Versus Reputation: Perception and Effects of Search Results’ Credibility,2,"Search engines play a key role for Internet users. The vast majority of users are heavily influenced by the given ranking on the search engine results page (SERP). Only few users select search results that are not on top of the SERP. However, this does not mean that the validity or credibility of the information or the website are not evaluated by the users. Therefore, this study (N = 222) examined the influence of ranking and credibility cues on the evaluation and selection of search engine results. Apart from the ranking on the SERP, two credibility cues, the sponsor of the website and the information source mentioned in the search result, were varied. As expected, participants’ selection was mainly influenced by the ranking. However, the credibility cues had a strong influence on the perception of the search results. Findings are discussed in light of personal factors and situational characteristics.",Perceived Credibility Online,Communication and Technology
2016-0024,2016,Paper Session,What Makes YouTube Videos Seem Credible? Examining Credibility Perceptions of YouTube Videos Among Young Adults,1,"While YouTube is mostly popular for music videos, movie clips, and pirated video clips; more recently YouTube is known for political content and as a forum for political discourse. The present study examines the influence of YouTube videos of the gay rights movement to understand credibility perceptions of YouTube videos. Specifically, the study examines scripted videos vs. unscripted videos, and number of views on credibility of the videos. Findings show that participants considered unscripted video with higher views as most credible. YouTube use was a moderating factor in this relationship. Implications are discussed.",Perceived Credibility Online,Communication and Technology
2017-0000,2017,Paper Session,Cognitive Dissonance’s Effects on Biased Processing of Counterattitudinal Messages as Predicted by Value-Relevant Involvement,1,"This study tested the proposition that the Cho and Boster (2005) value-relevant involvement (VRI) measure can be used to indicate which attitudes are related to the self-concept. Cognitive dissonance theory was used to derive predictions about how VRI would moderate the relationship between the extent to which a message is counter-attitudinal and various indicators of biased processing. 285 students were exposed to one of two messages about a potentially involving topic and the hypothesized outcomes were recorded with an online survey. The data were largely consistent with VRI as an indicator of an attitude being related to the self-concept as well as VRI moderating biased processing outcomes including perceiving bias in the source, disliking the source, and the belief that the source’s supporters have been misled.","Cognition, Attitude, and Persuasion",Information Systems
2017-0001,2017,Paper Session,Persuasion and Message Styles: How Element Matching Creates Amplification and Attenuation,1,"Two experiments examined the effects of message styles on persuasion with a process model, including message perception, emotion, and cognition. Study 1 (N = 455) confirmed the process model and further found a visual attenuation effect that positive visual images reduced loss framing perception. Study 2 (N = 424) replicated the general findings in Study 1 as well as found motivation matching effect where emotions were better discerned as their motivational direction, rather than valence.","Cognition, Attitude, and Persuasion",Information Systems
2017-0002,2017,Paper Session,Effectiveness of Message Targeting Strategies for Media-based Antistigma Interventions,3,"Stigmatization is common for people with a disability and health problems, and has tremendous negative effects. Mass media play a huge role in shaping our attitudes towards these individuals. The current study tests the assumption that ‘targeted’ media messages (i.e., portrayals of exemplars that match relevant audience characteristics) are more effective in reducing stigmatizing attitudes than unmatched messages. A 2 × 2 × 2 × 2 full-factorial experiment was conducted, in which 498 respondents were presented a print magazine cover that was manipulated with regard to sex congruency (exemplar’s sex congruent vs. non-congruent with recipients’ sex), occupational context (matched vs. unmatched), hierarchy (same vs. superior status), and type of disability (depression vs. paraplegia). Findings indicate only partial support fort our hypotheses. Destigmatizing effects emerged particularly as interactions of recipient-exemplar sex congruency and same hierarchical status. Further results and implications for non-stigmatizing journalism and strategic anti-stigma communication will be discussed.","Cognition, Attitude, and Persuasion",Information Systems
2017-0003,2017,Paper Session,Affective Persuasion of Comparative Advertisements: Interplay Between Context-Induced and Ad-Induced Affect,2,"Both the advertising context and the advertisement itself are able to eliciting emotional feelings. This study conducted a 2 2 2 between-subjects experiment to investigate the interplay between context-induced and ad-induced affect on the effects of a comparative versus a non-comparative advertisement. The results showed that there were significant three-way interaction effects on participants’ ad and brand attitudes. In the condition of positive context-induced affect, participants preferred the comparative ad to the non-comparative ad when ad-induced affect was positive, but expressed similar responses to both types of ads when ad-induced affect was negative. In the condition of negative context-induced affect, participants expressed more favorable responses to the ad that elicited positive affect. This study is believed to provide both theoretical and practical implications to research of advertising and affective information processing. Directions for future studies are also discussed.","Cognition, Attitude, and Persuasion",Information Systems
2017-0004,2017,Paper Session,The Effects of Social Norms and Value-Relevant Involvement on Information Processing and Behavior,5,"Empirical evidence demonstrates the impact of social norms on behavior and the factors that strengthen or attenuate the relationship. This study expands existing literature by examining how people respond to social normative information when recipients are presented with either a value-relevant or a non-value-relevant message. Results from an experiment indicated perceived injunctive norms mediated the relationship between descriptive norms and behavioral intent among people exposed to the value-relevant message, and moderated the relationship among people exposed to the non-value relevant message. The results did not show an effect of value-relevant messages on information processing nor did value-relevant messages moderate the relationship between descriptive normative information and behavioral intent. The findings help explain the conditions under which social norms influence action. Theoretical and practical implications are discussed.","Cognition, Attitude, and Persuasion",Information Systems
2017-0005,2017,Paper Session,Accessibility of Personal Norms Predicts Intent to Practice Proenvironmental and Prosocial Behaviors,4,"Existing theories, such as value-belief norm theory and extensions of the theory of planned behavior, propose that behaviors with a moral or ethical dimension are consistently predicted by personal norms -- our feelings of moral obligation to engage in a behavior or make sacrifices in order to protect cherished objects or states of being. Data from this study supported the hypothesis that (1) personal norms that are more, rather than less, accessible (available in memory) are associated with greater intent to practice pro-environmental and prosocial behaviors among those generally pre­disposed to enact them, and (2) accessibility of personal norms perceptions predicts intentions beyond the influence of the perceptions alone. Preliminary findings indicate reasonable construct validity for the personal norm accessibility measure and suggest that those who seek to increase these behaviors might reasonably pursue methods of enhancing the accessibility of related personal norms among individuals who possess them.","Cognition, Attitude, and Persuasion",Information Systems
