paper id,paper title,year,author number,author position,author name,author aff
2017-0017,The Embodiment of Japanese Cultural Hybridity: A Mixed Race Star in Girls’ Magazines in Postoccupation Japan,2017,1,1,Sayuri Arai,The Hebrew U of Jerusalem
2017-0018,Midcentury Visions and Image Classification,2017,1,1,Diana Kamin,
2017-0019,"Streaming Culture, Re-Viewing Femininity: A Feminist Audience Study of Western Television Shows in Urban India",2017,1,1,Roshni Verghese,Indiana U Bloomington
2017-0020,An Ethnoarchaeological Exploration of Identity Performances by Third Culture Kids,2017,1,1,Amy Jung,Oregon State U
2018-0000,Online Communities as a Solution to the Left-Behind Children Problem? Evidence From a Counterfactual Analysis,2018,2,1,Yang Bai,"Donald P. Bellisario College of Communications, Penn State University"
2018-0000,Online Communities as a Solution to the Left-Behind Children Problem? Evidence From a Counterfactual Analysis,2018,2,2,LU WEI ROSE LUQIU,
2018-0001,Do We Really Want to Chat With Our Parents Online After “Friending” Them on Social Media? Insights From Chinese University Students,2018,2,1,SUMIN FANG,"University of Maryland, College Park"
2018-0001,Do We Really Want to Chat With Our Parents Online After “Friending” Them on Social Media? Insights From Chinese University Students,2018,2,2,He Gong,"School of Journalism & Communication, Xiamen University"
2018-0002,To Ride the Tiger Preschool Teachers Tackle a Mobile Phone WhatsApp Group in Israel,2018,2,1,Ornat Turin,Gordon College of Education
2018-0002,To Ride the Tiger Preschool Teachers Tackle a Mobile Phone WhatsApp Group in Israel,2018,2,2,Shosh Davidson,Gordon College of Education
2018-0003,"Geeky Parents, Geeky Children: New Practices of Parenting in the Digital Age",2018,2,1,Sonia Livingstone,LSE
2018-0003,"Geeky Parents, Geeky Children: New Practices of Parenting in the Digital Age",2018,2,2,Alicia Blum-Ross,London School of Economics and Political
2018-0004,Toward a Typology of Mediated Anger: Routine Coverage of Protest and Political Emotion,2018,1,1,Karin Wahl-Jorgensen,Cardciff U
2018-0005,"Anger, Pain, the Body and Power: A Rethink of Logos-based Rationality and Voice in the South African Public Sphere",2018,1,1,Anthea Garman,Rhodes U
2018-0006,"“I am Burning, I am Burning”: Affect, Acid Attacks and British Tabloid Newspapers",2018,1,1,Jacob Johanssen,U of Westminster - Communication and Media Research Institute
2018-0007,Affective Solidarity in Audience Encounters With Mediated Distant Suffering: In Defence of Mere Feltness,2018,1,1,Tim Markham,"Birkbeck, U of London"
2018-0008,Emotional Journalism: The Discursive Construction of Soft News as Hard Facts in U.S. Newspapers,2018,1,1,Thomas R. Schmidt,U of Oregon
2018-0009,Turning the Page on Children’s Book Use: Parent Perceptions of eBooks and Print Books,2018,3,1,Roxanne Etta,U of Wisconsin at Madison
2018-0009,Turning the Page on Children’s Book Use: Parent Perceptions of eBooks and Print Books,2018,3,2,Elizabeth Skora Horgan,University of Wisconsin Madison
2018-0009,Turning the Page on Children’s Book Use: Parent Perceptions of eBooks and Print Books,2018,3,3,Heather Kirkorian,University of Wisconsin-Madison
2018-0010,How Parents Support Early Math and Science Learning: The Role of Media and Parent Comfort,2018,4,1,Brianna Hightower,Northwestern University
2018-0010,How Parents Support Early Math and Science Learning: The Role of Media and Parent Comfort,2018,4,2,Kelly Jean Sheehan,Northwestern U
2018-0010,How Parents Support Early Math and Science Learning: The Role of Media and Parent Comfort,2018,4,3,Alexis Lauricella,Erikson Institute
2018-0010,How Parents Support Early Math and Science Learning: The Role of Media and Parent Comfort,2018,4,4,Ellen Wartella,Northwestern U
2018-0011,Do Caregivers Care About Cultivation? A Study of Parents' Opinions About Violent Media Effects,2018,2,1,Karyn E. Riddle,U of Wisconsin - Madison
2018-0011,Do Caregivers Care About Cultivation? A Study of Parents' Opinions About Violent Media Effects,2018,2,2,Zhen Di,U of Wisconsin-Madison
2018-0012,Using Media Technology as a Pacifier: Relationships with Parent’s Confidence in Child Raising,2018,1,1,Peter Nikken,ESHCC / Windesheim U
2018-0013,Parents’ Responses to Cyberbullying Effects: How Third-Person Perception Influences Support for Legislation and Parental Mediation Strategies,2018,4,1,Shirley S. Ho,Nanyang Technological U
2018-0013,Parents’ Responses to Cyberbullying Effects: How Third-Person Perception Influences Support for Legislation and Parental Mediation Strategies,2018,4,2,May O. Lwin,"Nanyang Technological U, Singapore"
2018-0013,Parents’ Responses to Cyberbullying Effects: How Third-Person Perception Influences Support for Legislation and Parental Mediation Strategies,2018,4,3,Andrew Zi Han Yee,Singapore University of Technology and Design
2018-0013,Parents’ Responses to Cyberbullying Effects: How Third-Person Perception Influences Support for Legislation and Parental Mediation Strategies,2018,4,4,Jeremy Sng,Nanyang Technological U
2018-0014,"Calculating the Consequences of Australian Copyright Exceptions: Measurable, Hidden and Incalculable Costs to Creators",2018,4,1,Patricia A. Aufderheide,American U
2018-0014,"Calculating the Consequences of Australian Copyright Exceptions: Measurable, Hidden and Incalculable Costs to Creators",2018,4,2,Kylie Pappalardo,Queensland U of Technology
2018-0014,"Calculating the Consequences of Australian Copyright Exceptions: Measurable, Hidden and Incalculable Costs to Creators",2018,4,3,Nicolas Suzor,Queensland U of Technology
2018-0014,"Calculating the Consequences of Australian Copyright Exceptions: Measurable, Hidden and Incalculable Costs to Creators",2018,4,4,Jessica Stevens,Queensland U of Technology
2018-0015,"Copyright Givers and Takers: Mutuality, Altruism and Instrumentalism in Open Licensing",2018,3,1,Aram A. Sinnreich,American U
2018-0015,"Copyright Givers and Takers: Mutuality, Altruism and Instrumentalism in Open Licensing",2018,3,2,Michelle C Forelle,U of Southern California - Annenberg School for Communication
2018-0015,"Copyright Givers and Takers: Mutuality, Altruism and Instrumentalism in Open Licensing",2018,3,3,Patricia A. Aufderheide,American U
2018-0016,Information Subsidies: Visions at Stake in Portuguese Copyright Law Reform,2018,2,1,Christian Herzog,Erasmus U Rotterdam
2018-0016,Information Subsidies: Visions at Stake in Portuguese Copyright Law Reform,2018,2,2,Catarina Dias Osório,Erasmus U Rotterdam
2018-0017,Policy Diffusion and Internet Governance: Reflections on Copyright and Privacy,2018,3,1,OLGA Kolokytha,U of Vienna
2018-0017,Policy Diffusion and Internet Governance: Reflections on Copyright and Privacy,2018,3,2,Krisztina Rozgonyi,U of Vienna
2018-0017,Policy Diffusion and Internet Governance: Reflections on Copyright and Privacy,2018,3,3,Katharine Sarikakis,U of Vienna
2018-0018,Digital Intellectual Property Protection in China: Trends and Damages in Litigation Involving the Big Five Websites (2003–13),2018,1,1,Fen Jennifer Lin,City U of Hong Kong
2018-0019,"eHealth Literacy, Social Capital and Health Information Behavior: A Case of Grassroot Community in China",2018,2,1,Zhihao Ma,University of Macau
2018-0019,"eHealth Literacy, Social Capital and Health Information Behavior: A Case of Grassroot Community in China",2018,2,2,Mei Wu,U of Macao
2018-0020,“I Was Right About Vaccinations”: How Health Literacy and Existing Beliefs Result in Confirmation Bias,2018,4,1,Corine S. Meppelink,U of Amsterdam/ASCoR
2018-0020,“I Was Right About Vaccinations”: How Health Literacy and Existing Beliefs Result in Confirmation Bias,2018,4,2,Edith Gloria Smit,U of Amsterdam
2018-0020,“I Was Right About Vaccinations”: How Health Literacy and Existing Beliefs Result in Confirmation Bias,2018,4,3,Marieke L. Fransen,U of Amsterdam
2018-0020,“I Was Right About Vaccinations”: How Health Literacy and Existing Beliefs Result in Confirmation Bias,2018,4,4,Nicola Diviani,U of Lucerne
2018-0021,Comparing the Impact of a School-Based Health Literacy Intervention for Rural Children in Low and High Income Schools,2018,4,1,Samantha J. Stanley,U of Maryland
2018-0021,Comparing the Impact of a School-Based Health Literacy Intervention for Rural Children in Low and High Income Schools,2018,4,2,Linda Aldoory,"U of Maryland, College Park"
2018-0021,Comparing the Impact of a School-Based Health Literacy Intervention for Rural Children in Low and High Income Schools,2018,4,3,Chelsea Tyndall,Atlantic General Hospital and Health System
2018-0021,Comparing the Impact of a School-Based Health Literacy Intervention for Rural Children in Low and High Income Schools,2018,4,4,Tamara Mills,Worcester County Public Schools
2018-0022,Understanding eHealth Literacy from a Privacy Perspective: eHealth Literacy and Digital Privacy Skills in American Disadvantaged Communities,2018,1,1,Xiaoqian Li,U of Texas - Austin
2018-0023,Health Literacy and Diabetes-Related Outcomes: A Meta-Analysis,2018,3,1,Laura Marciano,Università della Svizzera italiana
2018-0023,Health Literacy and Diabetes-Related Outcomes: A Meta-Analysis,2018,3,2,Anne-Linda Camerini,Università della Svizzera italiana
2018-0023,Health Literacy and Diabetes-Related Outcomes: A Meta-Analysis,2018,3,3,Peter J. Schulz,U Della Svizzera Italiana
